student_id,student_name,mail,specialization,machine_learning_ut1,machine_learning_ut2,machine_learning_mt1,machine_learning_mt2,machine_learning_attendance,machine_learning_assessments,machine_learning_internals,iot_ut1,iot_ut2,iot_mt1,iot_mt2,iot_attendance,iot_assessments,iot_internals,data_science_ut1,data_science_ut2,data_science_mt1,data_science_mt2,data_science_attendance,data_science_assessments,data_science_internals,cyber_security_ut1,cyber_security_ut2,cyber_security_mt1,cyber_security_mt2,cyber_security_attendance,cyber_security_assessments,cyber_security_internals,dbms_ut1,dbms_ut2,dbms_mt1,dbms_mt2,dbms_attendance,dbms_assessments,dbms_internals
3272,Kelsey Price,vtu3272@veltech.edu.in,Artificial Intelligence,6,7,7,14,2,3,22,1,5,18,3,5,3,21.5,1,2,17,20,2,4,26,5,4,10,16,4,1,22.5,2,6,4,18,4,2,21
2468,Sydney Gomez,vtu2468@veltech.edu.in,General,9,5,13,4,2,2,19.5,8,7,18,6,2,5,26.5,1,9,10,16,3,2,23,7,3,7,3,5,5,20,10,9,4,14,4,1,23.5
5130,Janet Ward,vtu5130@veltech.edu.in,Cyber Security,6,5,11,17,2,4,25.5,8,9,14,17,2,3,29,10,2,12,12,5,3,26,4,3,19,12,5,2,26,2,3,17,18,5,1,26
1342,Henry Reilly,vtu1342@veltech.edu.in,General,2,10,17,18,5,4,32.5,7,10,5,7,1,4,19.5,9,10,2,12,3,3,22.5,9,5,2,17,3,2,21.5,3,1,16,16,5,1,24
2439,Norma Rivera,vtu2439@veltech.edu.in,Data Analytics,6,9,20,19,1,5,33,7,9,1,4,3,3,16.5,7,2,17,19,5,3,30.5,5,4,2,1,2,1,9,7,10,11,1,2,1,17.5
4832,Ashley Rivera,vtu4832@veltech.edu.in,Cyber Security,2,5,1,2,1,1,7,9,8,18,4,3,3,25.5,3,7,13,1,5,5,22,4,10,13,13,4,3,27,5,2,10,2,2,5,16.5
3312,Chelsea Bell,vtu3312@veltech.edu.in,General,8,10,7,13,5,2,26,7,7,18,9,2,5,27.5,7,2,12,15,3,5,26,4,5,18,15,1,3,25,5,1,4,20,5,3,23
324,Sandra Dyer,vtu324@veltech.edu.in,Data Analytics,3,6,2,13,3,1,16,4,10,16,8,4,4,27,6,4,8,11,4,3,21.5,4,2,14,17,5,5,28.5,1,10,17,11,2,5,26.5
6187,Elizabeth Davis,vtu6187@veltech.edu.in,Artificial Intelligence,7,8,4,7,3,2,18,8,6,3,6,2,2,15.5,8,7,13,12,2,3,25,4,9,20,14,3,4,30.5,5,9,16,14,4,4,30
6741,Christopher Adams,vtu6741@veltech.edu.in,Cyber Security,7,9,20,20,2,3,33,8,4,3,8,5,4,20.5,3,8,12,16,4,5,28.5,10,4,19,10,5,2,28.5,9,10,6,13,4,5,28
4572,Monica Hoover,vtu4572@veltech.edu.in,Artificial Intelligence,4,4,1,5,1,1,9,3,4,5,7,5,4,18.5,4,7,11,16,2,3,24,1,1,15,6,3,5,19.5,1,1,12,15,4,2,20.5
9612,Courtney Hunt,vtu9612@veltech.edu.in,Cyber Security,7,5,11,12,2,2,21.5,5,2,4,17,1,1,16,10,4,5,19,5,2,26,2,10,15,6,2,4,22.5,9,8,20,4,2,4,26.5
2537,Jeffrey Barber,vtu2537@veltech.edu.in,General,1,5,4,5,3,1,11.5,10,5,5,4,5,2,19,5,4,9,4,2,2,15,9,9,3,3,4,4,20,1,2,17,6,3,2,18
983,Oscar Stevens,vtu983@veltech.edu.in,General,7,7,14,20,3,4,31,4,7,7,13,1,2,18.5,9,4,16,9,1,2,22,3,8,12,1,4,2,18,6,6,13,16,4,2,26.5
5951,James Marshall,vtu5951@veltech.edu.in,Data Analytics,1,7,2,16,1,4,18,10,2,5,20,2,4,24.5,5,9,12,12,4,5,28,10,5,8,14,2,5,25.5,4,7,12,20,4,2,27.5
8917,Garrett Rice,vtu8917@veltech.edu.in,Artificial Intelligence,3,4,18,13,4,2,25,8,10,14,1,3,2,21.5,2,9,1,10,5,5,21,10,3,10,1,5,1,18,2,7,20,8,5,2,25.5
3935,Beverly Marshall,vtu3935@veltech.edu.in,Data Analytics,9,4,8,8,5,2,21.5,1,8,13,9,5,3,23.5,4,6,10,20,4,3,27,1,7,3,7,1,5,15,6,4,2,2,2,5,14
1121,Lauren Vasquez,vtu1121@veltech.edu.in,Data Analytics,3,4,2,17,5,2,20,5,4,2,20,3,4,22.5,10,5,1,11,5,1,19.5,1,2,17,10,4,3,22,10,7,16,12,4,2,28.5
310,Jill Arnold,vtu310@veltech.edu.in,Cyber Security,2,4,20,11,3,1,22.5,4,4,8,13,5,2,21.5,1,7,6,2,3,2,13,5,1,7,10,4,4,19.5,3,4,13,19,3,5,27.5
7193,Sean Price,vtu7193@veltech.edu.in,General,1,3,5,17,5,5,23,2,1,5,4,1,4,11,8,4,7,10,3,1,18.5,4,3,2,11,1,1,12,6,4,11,19,1,3,24
5394,Oscar Mccoy,vtu5394@veltech.edu.in,Cyber Security,3,5,8,13,4,1,19.5,7,1,7,16,4,2,21.5,6,10,10,13,4,4,27.5,7,6,20,12,1,3,26.5,4,1,7,20,2,4,22
9872,Tony Johnson,vtu9872@veltech.edu.in,Data Analytics,3,5,15,14,3,3,24.5,5,8,1,12,4,5,22,3,10,16,11,2,3,25,9,6,13,3,5,1,21.5,2,1,1,11,5,1,13.5
5307,Scott Gross,vtu5307@veltech.edu.in,Data Analytics,5,8,6,18,2,4,24.5,3,8,13,20,3,1,26,4,5,6,3,3,3,15,5,8,19,20,1,4,31,6,8,15,2,4,5,24.5
2184,Yolanda Williamson,vtu2184@veltech.edu.in,General,3,1,13,10,1,2,16.5,3,5,14,17,3,4,26.5,9,1,19,17,1,1,25,6,5,12,15,4,4,27,9,10,10,8,5,3,26.5
1769,Christopher Harris,vtu1769@veltech.edu.in,Artificial Intelligence,4,5,1,10,4,3,17,9,4,13,1,4,1,18.5,4,8,10,20,5,4,30,8,9,11,7,4,4,25.5,10,3,1,6,3,4,17
605,Susan Harvey,vtu605@veltech.edu.in,Data Analytics,1,8,3,1,2,1,9.5,10,7,4,4,5,1,18.5,8,3,5,15,5,5,25.5,10,6,13,4,4,3,23.5,7,10,5,8,2,5,22
925,Sean Nguyen,vtu925@veltech.edu.in,General,1,1,2,16,3,5,18,3,7,13,18,3,1,24.5,4,10,4,4,4,1,16,2,10,2,20,2,4,23,1,8,5,2,1,1,10
2354,James Jones,vtu2354@veltech.edu.in,General,7,7,17,17,4,5,33,9,4,2,13,2,1,17,3,3,9,4,2,1,12.5,9,6,3,10,4,3,21,9,2,12,13,4,3,25
1078,Amanda Mora,vtu1078@veltech.edu.in,General,1,8,2,18,1,2,17.5,9,2,18,4,2,1,19.5,5,4,17,8,1,3,21,8,6,20,7,3,1,24.5,9,4,4,1,5,2,16
327,Danielle Porter,vtu327@veltech.edu.in,General,4,4,10,17,3,5,25.5,10,1,18,5,2,5,24,10,3,14,4,2,5,22.5,6,7,12,10,4,3,24.5,1,8,15,12,4,4,26
6064,Leslie Smith,vtu6064@veltech.edu.in,Cyber Security,7,10,9,13,3,2,24.5,5,10,20,6,3,4,27.5,8,10,7,16,1,5,26.5,1,2,14,6,3,5,19.5,2,6,17,20,5,3,30.5
50,James Parker,vtu50@veltech.edu.in,Data Analytics,2,7,17,19,1,2,25.5,6,8,5,10,5,4,23.5,5,3,4,4,2,2,12,10,5,14,16,1,1,24.5,2,9,20,19,4,2,31
6340,Tammy Bowen,vtu6340@veltech.edu.in,Artificial Intelligence,2,2,14,10,3,2,19,10,7,13,4,1,2,20,2,4,18,15,4,3,26.5,1,4,15,19,2,4,25.5,9,4,18,2,2,5,23.5
1614,Mr. James,vtu1614@veltech.edu.in,Artificial Intelligence,8,2,9,9,3,1,18,4,3,14,6,3,4,20.5,6,3,7,8,4,2,18,8,5,5,10,3,2,19,7,10,7,14,3,3,25
7599,John Miller,vtu7599@veltech.edu.in,Cyber Security,6,5,14,18,3,5,29.5,3,5,12,14,3,5,25,7,2,10,3,2,2,15,7,9,19,10,1,1,24.5,8,5,2,6,2,4,16.5
2932,Luis Henderson,vtu2932@veltech.edu.in,General,8,6,9,19,1,2,24,7,1,12,16,3,2,23,9,8,13,3,4,1,21.5,6,7,8,15,4,5,27,3,10,13,7,3,4,23.5
9496,Dylan Black,vtu9496@veltech.edu.in,Cyber Security,7,2,2,3,5,3,15,9,5,19,12,2,5,29.5,1,5,10,7,5,1,17.5,10,1,10,14,5,4,26.5,5,2,11,1,3,3,15.5
7913,Jamie Whitehead,vtu7913@veltech.edu.in,General,8,3,11,17,2,2,23.5,10,7,6,8,2,2,19.5,6,5,19,1,3,5,23.5,10,1,2,4,5,3,16.5,6,3,4,12,1,4,17.5
2000,Mary Osborn,vtu2000@veltech.edu.in,Artificial Intelligence,1,10,17,6,4,3,24,5,8,6,12,4,2,21.5,6,6,11,10,4,3,23.5,10,8,7,14,5,2,26.5,1,8,4,5,4,5,18
2933,Sharon King,vtu2933@veltech.edu.in,Cyber Security,5,9,10,8,5,3,24,9,1,7,14,3,1,19.5,4,8,11,20,1,5,27.5,6,2,18,1,5,2,20.5,4,1,8,5,3,1,13
9818,Michael Keller,vtu9818@veltech.edu.in,Cyber Security,8,8,11,13,1,2,23,5,2,16,16,1,3,23.5,2,3,3,2,4,4,13,5,1,13,2,2,2,14.5,9,5,16,10,4,4,28
7446,Willie Randall,vtu7446@veltech.edu.in,Cyber Security,5,9,20,5,1,2,22.5,4,3,11,5,1,1,13.5,1,9,2,11,2,1,14.5,1,1,19,18,3,5,27.5,3,2,6,7,5,4,18
5729,Matthew Monroe,vtu5729@veltech.edu.in,Cyber Security,9,9,11,13,4,4,29,1,4,1,14,5,2,17,2,8,9,17,3,1,22,10,1,2,8,1,1,12.5,10,3,14,19,5,5,33
1326,Ashley Barnes,vtu1326@veltech.edu.in,Artificial Intelligence,9,3,7,20,5,2,26.5,8,1,2,7,4,3,16,8,2,7,17,3,1,21,1,3,8,12,4,5,21,8,5,12,5,1,1,17
1079,Jacob Ramirez,vtu1079@veltech.edu.in,Artificial Intelligence,2,8,8,10,3,5,22,9,6,16,7,4,5,28,2,5,20,11,1,4,24,6,7,2,8,4,2,17.5,8,4,18,20,2,1,28
3812,Betty Hopkins,vtu3812@veltech.edu.in,Artificial Intelligence,1,6,14,5,2,2,17,3,4,15,1,3,2,16.5,8,7,8,13,4,5,27,2,2,11,18,5,5,26.5,3,9,10,17,3,2,24.5
7169,Linda Wilson,vtu7169@veltech.edu.in,Artificial Intelligence,7,8,1,3,4,2,15.5,4,2,6,2,5,4,16,9,10,14,15,4,2,30,5,9,5,14,5,4,25.5,10,1,17,3,2,4,21.5
9067,Robert Johnson,vtu9067@veltech.edu.in,Data Analytics,9,5,1,18,1,3,20.5,3,3,6,3,5,2,14.5,1,1,20,19,5,2,27.5,8,8,14,18,4,5,33,10,4,20,6,4,5,29
5466,David Ferrell,vtu5466@veltech.edu.in,General,7,2,11,13,4,2,22.5,8,8,15,14,5,5,32.5,6,5,4,14,3,2,19.5,5,2,14,16,1,3,22.5,7,8,18,3,1,3,22
6278,Natasha Perez,vtu6278@veltech.edu.in,Data Analytics,4,2,5,13,3,1,16,3,8,11,20,5,3,29,4,4,7,17,2,3,21,2,9,18,11,5,1,26,8,8,7,12,3,1,21.5
8904,Ralph Carroll,vtu8904@veltech.edu.in,Cyber Security,10,8,13,3,3,2,22,8,10,12,7,4,4,26.5,7,10,7,17,2,5,27.5,6,7,1,14,1,3,18,2,8,12,17,5,2,26.5
5026,Antonio Browning,vtu5026@veltech.edu.in,Artificial Intelligence,6,5,9,7,1,2,16.5,1,9,9,20,2,2,23.5,3,10,1,16,2,4,21,2,2,7,6,5,1,14.5,10,10,16,6,5,2,28
9223,Tiffany Charles,vtu9223@veltech.edu.in,Cyber Security,3,2,2,2,4,3,11.5,3,2,20,12,3,3,24.5,2,9,8,8,1,4,18.5,6,10,9,1,5,4,22,7,9,1,1,2,3,14
5027,Nathaniel Harvey,vtu5027@veltech.edu.in,Artificial Intelligence,3,5,17,20,4,4,30.5,10,5,20,17,2,5,33,7,10,10,5,3,3,22,4,4,8,6,4,1,16,3,1,4,20,2,4,20
9328,Mrs. Melissa,vtu9328@veltech.edu.in,Cyber Security,3,7,14,7,3,5,23.5,4,9,8,18,4,3,26.5,2,9,4,10,1,4,17.5,5,8,20,6,3,1,23.5,7,10,4,17,2,5,26
6213,Hannah Guerra,vtu6213@veltech.edu.in,Artificial Intelligence,2,5,17,1,5,2,19.5,6,8,1,9,1,4,17,2,1,15,13,1,5,21.5,8,7,6,17,1,1,21,10,7,12,1,2,2,19
2973,Hannah Kennedy,vtu2973@veltech.edu.in,General,4,9,12,7,3,1,20,1,6,10,11,3,5,22,9,6,11,4,5,5,25,6,1,9,10,4,1,18,5,5,15,13,5,2,26
4151,Alyssa Mcintyre,vtu4151@veltech.edu.in,Cyber Security,1,8,19,7,4,2,23.5,7,3,3,19,5,2,23,6,7,20,3,5,2,25,5,10,2,3,1,4,15,1,6,6,16,3,3,20.5
2888,Marisa Lopez,vtu2888@veltech.edu.in,General,3,7,15,7,4,4,24,1,7,2,20,3,3,21,5,6,12,15,2,5,26,7,6,13,4,2,3,20,9,8,4,12,4,1,21.5
2754,Nicolas Bryant,vtu2754@veltech.edu.in,Cyber Security,5,7,13,11,3,3,24,1,8,17,3,2,5,21.5,9,5,8,7,1,5,20.5,1,1,17,2,5,1,16.5,1,5,15,9,3,1,19
4043,Yvonne Thomas,vtu4043@veltech.edu.in,Data Analytics,6,10,7,20,5,1,27.5,5,6,5,4,2,4,16,8,8,9,16,3,2,25.5,8,7,10,6,4,1,20.5,6,6,20,11,2,3,26.5
1270,Christina Reyes,vtu1270@veltech.edu.in,Data Analytics,9,3,9,19,1,3,24,2,1,3,14,3,3,16,6,6,10,4,2,2,17,2,8,17,16,4,1,26.5,4,2,9,3,2,1,12
4339,Eric Reed,vtu4339@veltech.edu.in,Artificial Intelligence,7,9,2,16,1,5,23,3,2,4,8,3,1,12.5,6,1,4,14,5,3,20.5,8,9,20,13,5,4,34,7,5,17,1,2,2,19
7023,Christopher Archer,vtu7023@veltech.edu.in,Data Analytics,4,9,14,12,2,5,26.5,2,7,14,4,1,2,16.5,7,7,4,5,1,1,13.5,10,10,9,3,3,5,24,1,2,3,12,5,1,15
844,Mrs. Cynthia,vtu844@veltech.edu.in,Data Analytics,6,5,9,4,2,2,16,2,9,2,18,1,5,21.5,9,1,17,12,4,4,27.5,7,10,17,9,4,5,30.5,9,3,2,20,1,4,22
2921,Kevin Fox,vtu2921@veltech.edu.in,General,8,2,14,16,3,2,25,6,7,3,1,4,5,17.5,7,6,9,9,5,4,24.5,6,3,10,2,3,4,17.5,8,7,3,14,1,5,22
8768,Samuel Whitehead,vtu8768@veltech.edu.in,Cyber Security,2,5,15,17,1,2,22.5,4,4,3,2,4,3,13.5,9,8,17,15,1,2,27.5,3,4,18,16,1,5,26.5,10,7,5,10,5,2,23
165,Duane Murillo,vtu165@veltech.edu.in,Data Analytics,1,10,2,19,1,5,22,7,1,20,12,3,4,27,2,5,15,12,5,1,23,10,9,13,9,3,3,26.5,9,9,14,20,2,4,32
7021,Adam Morgan,vtu7021@veltech.edu.in,Cyber Security,1,9,11,5,5,4,22,5,6,12,19,3,4,28,4,3,8,20,2,1,20.5,6,7,20,2,3,5,25.5,4,3,7,19,4,2,22.5
3992,April Graham,vtu3992@veltech.edu.in,Artificial Intelligence,6,1,14,19,4,1,25,2,1,19,11,2,4,22.5,7,1,19,18,3,4,29.5,8,10,13,15,3,2,28,8,5,3,11,1,4,18.5
2524,John Morse,vtu2524@veltech.edu.in,Cyber Security,4,1,8,17,1,3,19,3,4,1,2,2,3,10,5,6,7,9,5,5,23.5,10,8,12,15,4,2,28.5,6,3,20,17,1,1,25
6174,Frank Davis,vtu6174@veltech.edu.in,Artificial Intelligence,1,3,7,14,2,4,18.5,6,7,20,13,3,4,30,8,5,16,3,5,3,24,9,1,13,2,4,2,18.5,9,7,7,12,3,3,23.5
1826,Matthew Gomez,vtu1826@veltech.edu.in,General,9,5,1,14,4,2,20.5,6,5,2,9,1,5,17,7,10,6,15,5,2,26,8,6,4,11,4,5,23.5,10,9,10,8,1,4,23.5
4633,Jasmine Hill,vtu4633@veltech.edu.in,Artificial Intelligence,6,5,19,9,5,5,29.5,2,3,5,9,5,2,16.5,2,2,13,19,3,4,25,10,4,16,16,3,2,28,9,10,6,13,1,5,25
3393,Jonathan Mueller,vtu3393@veltech.edu.in,Cyber Security,9,8,17,5,4,3,26.5,9,1,8,10,1,3,18,1,9,8,17,3,5,25.5,10,6,18,1,2,3,22.5,4,7,20,15,2,5,30
8442,Tara Elliott,vtu8442@veltech.edu.in,Cyber Security,7,3,15,19,3,1,26,6,1,5,2,5,5,17,6,4,19,13,2,4,27,2,4,6,20,2,5,23,4,3,5,15,5,2,20.5
3883,Lisa Sanchez,vtu3883@veltech.edu.in,Data Analytics,7,3,8,8,1,2,16,6,8,13,17,3,3,28,10,8,15,12,4,2,28.5,4,7,7,8,5,1,19,1,4,5,14,2,3,17
8256,Rachel Griffin,vtu8256@veltech.edu.in,Cyber Security,10,6,2,7,1,2,15.5,3,4,10,5,3,3,17,6,2,17,6,2,5,22.5,10,8,20,16,3,1,31,6,7,9,4,5,1,19
726,Richard Williams,vtu726@veltech.edu.in,General,4,7,12,14,1,4,23.5,4,10,6,12,2,2,20,1,7,16,2,2,4,19,9,5,8,4,1,3,17,10,10,7,11,3,1,23
5162,Shari Harris,vtu5162@veltech.edu.in,Artificial Intelligence,2,5,16,14,2,4,24.5,10,5,9,17,1,1,22.5,7,7,10,17,2,3,25.5,1,1,13,18,4,1,21.5,9,1,3,6,1,3,13.5
703,Tammy Young,vtu703@veltech.edu.in,Artificial Intelligence,4,2,19,19,3,1,26,5,10,12,2,3,2,19.5,3,5,7,8,3,4,18.5,5,10,14,19,5,2,31,9,8,5,9,2,4,21.5
1723,Brian Bean,vtu1723@veltech.edu.in,Artificial Intelligence,5,8,1,17,3,4,22.5,2,5,10,13,1,1,17,2,4,17,7,3,2,20,9,6,10,16,3,3,26.5,10,7,4,1,3,3,17
1821,Stacey Johnson,vtu1821@veltech.edu.in,Artificial Intelligence,5,5,7,20,4,3,25.5,5,9,6,3,4,5,20.5,10,5,17,4,1,3,22,3,3,18,9,3,4,23.5,6,5,4,17,2,4,22
9824,Matthew Hurst,vtu9824@veltech.edu.in,General,4,4,20,15,4,4,29.5,4,10,16,1,2,1,18.5,4,2,5,17,1,4,19,7,5,8,9,2,2,18.5,7,4,9,15,5,3,25.5
6372,Michele Moore,vtu6372@veltech.edu.in,Artificial Intelligence,5,4,19,14,2,3,26,6,9,13,14,2,4,27,10,9,6,14,2,4,25.5,9,9,17,11,2,4,29,6,5,9,6,3,5,21
5170,Margaret French,vtu5170@veltech.edu.in,Artificial Intelligence,3,10,1,16,5,5,25,5,10,2,20,2,5,25.5,3,2,1,11,5,1,14.5,1,1,8,19,5,4,23.5,9,3,5,8,1,1,14.5
3875,James Elliott,vtu3875@veltech.edu.in,Data Analytics,4,7,10,4,4,1,17.5,1,9,12,7,3,4,21.5,5,7,12,18,4,4,29,2,7,13,5,2,3,18.5,4,1,14,7,4,5,22
4927,Gloria Caldwell,vtu4927@veltech.edu.in,General,8,4,9,3,3,4,19,2,2,15,19,4,1,24,7,4,14,18,5,2,28.5,5,10,1,17,1,3,20.5,2,5,13,11,5,3,23.5
330,Katherine Chapman,vtu330@veltech.edu.in,Artificial Intelligence,2,3,13,16,3,2,22,10,6,16,13,3,1,26.5,6,9,18,12,3,2,27.5,1,10,8,15,2,4,23,1,10,20,10,1,1,22.5
5235,Jordan Murphy,vtu5235@veltech.edu.in,Data Analytics,9,3,20,17,1,2,27.5,9,6,17,3,5,4,26.5,3,5,14,7,4,4,22.5,2,8,17,15,5,5,31,4,9,1,2,1,5,14
7795,Charles Fitzpatrick,vtu7795@veltech.edu.in,Artificial Intelligence,9,10,20,4,4,4,29.5,9,2,9,18,2,3,24,1,9,1,18,5,4,23.5,8,5,12,7,4,1,21,4,4,15,7,1,3,19
1712,Jeffrey Bennett,vtu1712@veltech.edu.in,Cyber Security,4,3,14,7,5,4,23,4,2,9,4,1,1,11.5,7,6,10,14,3,4,25.5,7,7,3,1,5,2,16,4,1,15,15,3,1,21.5
9509,Brian Good,vtu9509@veltech.edu.in,General,4,7,2,12,5,2,19.5,7,5,9,15,2,1,21,5,8,16,10,4,5,28.5,6,3,10,1,2,3,15,1,4,18,14,5,5,28.5
4746,Michael Turner,vtu4746@veltech.edu.in,Artificial Intelligence,7,2,8,2,3,1,13.5,10,10,20,2,5,5,31,5,8,2,19,3,4,24,4,6,19,4,2,2,20.5,2,9,19,13,5,2,28.5
3682,Rachel Meadows,vtu3682@veltech.edu.in,General,8,6,16,11,4,1,25.5,8,4,7,1,5,5,20,4,5,10,14,2,1,19.5,8,7,1,18,5,2,24,2,3,16,6,3,5,21.5
4415,Donald Leach,vtu4415@veltech.edu.in,Artificial Intelligence,8,10,18,8,1,1,24,4,8,17,3,3,3,22,6,2,2,5,1,4,12.5,8,9,16,18,2,4,31.5,9,9,9,7,5,4,26
7885,Marcia Parrish,vtu7885@veltech.edu.in,Artificial Intelligence,3,6,1,8,1,3,13,3,6,14,13,3,4,25,7,6,9,6,3,2,19,10,1,15,15,3,4,27.5,5,10,2,15,3,4,23
5277,Karen Walker,vtu5277@veltech.edu.in,Data Analytics,5,9,9,8,3,3,21.5,5,7,10,6,4,5,23,6,8,15,15,2,3,27,10,6,1,10,3,3,19.5,6,5,9,13,2,5,23.5
8556,Meredith Fernandez,vtu8556@veltech.edu.in,General,4,9,12,8,1,4,21.5,7,2,6,4,2,2,13.5,3,3,15,5,1,2,16,8,9,7,1,3,3,18.5,10,9,1,9,5,1,20.5
3492,Lindsey Thomas,vtu3492@veltech.edu.in,Artificial Intelligence,1,7,14,9,5,4,24.5,9,1,8,5,4,1,16.5,9,9,8,20,1,4,28,7,3,11,12,1,2,19.5,5,9,8,1,4,5,20.5
4779,William Holmes,vtu4779@veltech.edu.in,General,2,3,16,15,2,4,24,6,4,16,15,5,2,27.5,1,9,1,15,5,3,21,8,1,9,6,5,1,18,1,3,8,7,3,2,14.5
118,Angel Monroe,vtu118@veltech.edu.in,Cyber Security,8,2,2,18,3,4,22,5,4,1,3,4,3,13.5,9,4,1,17,4,2,21.5,7,3,13,5,5,4,23,9,8,9,13,1,4,24.5
5591,Francis Romero,vtu5591@veltech.edu.in,Artificial Intelligence,1,7,14,9,5,1,21.5,1,5,19,10,5,2,24.5,10,2,13,14,1,2,22.5,8,6,2,7,5,4,20.5,8,5,19,17,1,4,29.5
8921,Corey Tanner,vtu8921@veltech.edu.in,Cyber Security,3,4,9,7,4,3,18.5,1,3,14,19,3,4,25.5,4,9,16,3,3,2,21,6,8,11,11,3,4,25,8,9,16,1,2,4,23
9678,Rick Taylor,vtu9678@veltech.edu.in,Cyber Security,2,8,8,1,5,4,18.5,6,6,13,7,1,3,20,4,6,11,3,1,2,15,10,5,3,5,4,1,16.5,7,8,11,17,1,3,25.5
2962,Mrs. Denise,vtu2962@veltech.edu.in,Cyber Security,8,2,7,11,2,1,17,1,2,7,15,2,3,17.5,6,6,16,4,3,1,20,9,10,1,9,3,2,19.5,10,1,16,14,5,3,28.5
1879,Valerie Cooper,vtu1879@veltech.edu.in,Data Analytics,1,10,13,8,5,5,26,3,6,5,8,4,4,19,2,6,2,1,4,1,10.5,2,4,7,2,1,3,11.5,6,10,7,13,4,3,25
9017,Timothy Robbins,vtu9017@veltech.edu.in,Artificial Intelligence,10,3,19,12,4,3,29,9,6,5,19,1,2,22.5,4,8,15,11,3,4,26,8,3,11,8,2,3,20,9,1,5,17,2,4,22
1604,Elizabeth Escobar,vtu1604@veltech.edu.in,Cyber Security,3,2,3,2,2,4,11,8,6,18,17,4,2,30.5,1,7,13,18,4,5,28.5,10,9,3,3,5,3,20.5,3,3,8,12,3,5,21
8574,Anne Hammond,vtu8574@veltech.edu.in,Data Analytics,8,9,15,17,4,1,29.5,7,3,5,20,2,2,21.5,6,1,16,11,2,3,22,1,3,20,6,5,2,22,3,6,2,16,1,3,17.5
4797,Joel Lambert,vtu4797@veltech.edu.in,Data Analytics,10,5,19,13,1,2,26.5,1,10,6,5,3,1,15,3,10,14,18,1,1,24.5,4,3,10,16,1,5,22.5,2,4,10,14,1,2,18
8714,Stephen Gonzalez,vtu8714@veltech.edu.in,Cyber Security,10,1,7,6,3,3,18,8,4,10,20,3,2,26,10,8,2,4,4,4,20,4,10,10,13,3,4,25.5,1,2,8,4,3,3,13.5
9138,Nicholas Roman,vtu9138@veltech.edu.in,Data Analytics,5,9,1,13,2,2,18,3,1,5,9,4,4,17,7,9,3,14,2,1,19.5,8,3,12,3,1,4,18,8,5,10,15,1,4,24
9798,Mary Clark,vtu9798@veltech.edu.in,Artificial Intelligence,1,5,2,6,4,2,13,5,2,9,6,1,3,15,10,4,20,12,4,2,29,10,1,14,11,3,1,22,2,4,9,19,5,5,27
7998,Terry Welch,vtu7998@veltech.edu.in,General,2,3,7,4,3,3,14,4,3,13,16,4,4,26,9,4,9,16,4,4,27,1,7,3,9,4,4,18,4,6,16,11,5,4,27.5
6084,Samantha Bell,vtu6084@veltech.edu.in,Data Analytics,9,9,2,11,4,5,24.5,6,4,13,2,3,2,17.5,4,4,19,5,1,5,22,8,4,1,15,3,5,22,3,6,3,12,2,1,15
1285,Amy Griffin,vtu1285@veltech.edu.in,Data Analytics,2,5,14,8,1,2,17.5,7,8,5,14,5,2,24,3,6,6,20,1,5,23.5,3,5,10,10,1,1,16,3,7,2,16,5,2,21
5660,Danielle Daugherty,vtu5660@veltech.edu.in,General,8,10,18,15,2,3,30.5,5,10,19,15,2,3,29.5,1,5,10,11,1,2,16.5,5,9,6,7,4,2,19.5,1,4,11,19,3,5,25.5
2235,Julie Spears,vtu2235@veltech.edu.in,Data Analytics,5,3,7,19,1,4,22,4,3,10,15,2,1,19,10,5,14,2,3,1,19.5,1,7,6,15,2,2,18.5,5,2,19,18,4,2,28
1871,Amy Donovan,vtu1871@veltech.edu.in,Cyber Security,3,5,5,17,2,3,20,7,8,1,8,1,4,17,4,5,2,20,3,2,20.5,10,8,9,8,5,2,24.5,2,7,6,16,4,4,23.5
8721,Ebony Oconnor,vtu8721@veltech.edu.in,General,10,4,5,10,2,3,19.5,1,10,9,7,3,2,18.5,3,4,3,19,3,2,19.5,7,3,10,3,1,1,13.5,3,1,14,4,2,3,16
4645,Amy West,vtu4645@veltech.edu.in,Cyber Security,9,6,13,10,3,2,24,2,7,16,1,2,1,16,4,9,10,7,5,1,21,1,2,16,5,4,4,20,3,2,7,12,3,3,18
6339,Brett Blair,vtu6339@veltech.edu.in,Data Analytics,10,2,13,9,4,4,25,1,9,17,17,1,5,28,8,3,15,10,4,5,27,9,6,4,6,1,4,17.5,7,7,20,12,5,4,32
77,Mary Freeman,vtu77@veltech.edu.in,Cyber Security,3,7,5,2,2,4,14.5,1,4,10,12,2,1,16.5,7,6,2,17,3,1,20,4,1,15,13,5,4,25.5,7,6,7,11,3,2,20.5
9993,John Hodges,vtu9993@veltech.edu.in,Artificial Intelligence,2,1,8,15,2,5,20,3,5,17,19,4,4,30,5,8,16,13,3,4,28,2,3,12,12,4,4,22.5,4,7,2,5,1,4,14
379,Brenda Barnes,vtu379@veltech.edu.in,Cyber Security,3,9,5,19,1,4,23,8,3,4,5,1,1,12,10,7,3,11,2,2,19.5,8,9,15,17,2,1,27.5,10,7,19,5,3,4,27.5
